DIST|BLK|CLUST|SCODE|SNAME|MOI|STUID|CSEX|CLANG|CLASS|ASSMNTNAME|PROGNAME|1| 2a       | 2b       | 3a       | 3b       | 4a       | 4b       | 5a       | 5b       | 5c       | 6a       | 6b       | 6c       | 7a       | 7b       | 7c       
 bangalore rural | hosakote | vagata          |36106| G LPS KAMARASANAHALLY          | kannada |1561946| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0
 bangalore rural | hosakote | alappanahalli   |36128| G UHPS SHANKANIPURA            | urdu    |1558792| male   | urdu          |2| 2nd Pretest     | English        | NA          |0|1| NA          | NA          |0|1|1|1|1|1|1| NA          |0|1| NA          
 bangalore rural | hosakote | samethanahalli  |35982| G LPS KOTTURU                  | kannada |1561403| female | telugu        |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | mugbala         |36224| GHPS MUGABALA                  | kannada |1561083| female | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | nelavagilu      |36073| G UHPS HINIDGANALA             | urdu    |1562993| female | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36248| G KGKMS TOWN                   | kannada |1683245| male   | kannada       | 2D            | 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | bilanarasapura  |36230| GLPS OBALAHALLI                | kannada |1561527| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | sulibele        |36140| G UHPS SULIBELE                | urdu    |1660960| female | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | bilanarasapura  |35921| G UHPS BOYS BNPURA             | urdu    |1682911| male   | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | bilanarasapura  |36230| GLPS OBALAHALLI                | kannada |1561531| male   | telugu        |2| 2nd Pretest     | English        |1|1|1|1| NA          | NA          | NA          |1|1|1|1|1|0|0|1|0
 bangalore rural | hosakote | doddanallala    |36204| GLPS THAGALIHOSAHALLI          | kannada |1559820| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | devanagundi     |35994| G HPS DEVANAGUNDI              | kannada |1566246| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | nelavagilu      |35912| G HPS NELAVAGILU               | kannada |1557501| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0
 bangalore rural | hosakote | nandagudi       |36076| G HPS NANDAGUDI                | kannada |1558910| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | devanagundi     |35995| G HPS MUTHKURU                 | kannada |1559922| female | tamil         |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | samethanahalli  |35972| G HPS MALLASANDRA              | kannada |1556905| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|0| NA          | NA          | NA          | NA          | NA          
 bangalore rural | hosakote | bilanarasapura  |35926| G LPS AGASARAHALLI             | kannada |1562913| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0
 bangalore rural | hosakote | jadigenahalli   |36297| GKHPS KATTIGENAHALLI           | kannada |1682217| male   | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0
 bangalore rural | hosakote | doddanhulluru   |36195|         GHPS Doddanallurahalli | kannada |1561001| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|0|1|0|1|1|0| NA          | NA          
 bangalore rural | hosakote | hosakote town   |36021| G HPS M. V. EXTN. HOSKOTE      | kannada |1557361| male   | tamil         |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0
 bangalore rural | hosakote | thavarekere     |35939| G HPS HETTAKKI                 | kannada |1560200| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|0|1|0|1|0|0|0|1|1
 bangalore rural | hosakote | devanagundi     |35986| G HPS DODDA DUNNASANDRA        | kannada |1561710| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | jadigenahalli   |36297| GKHPS KATTIGENAHALLI           | kannada |1693784| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | alappanahalli   |36122| G HPS HASIGALA                 | kannada |1557635| male   | kannada       |2| 2nd Pretest     | English        | NA          |0|0| NA          | NA          |0|1|0|0|0|1|0|0|0|0|0
 bangalore rural | hosakote | shivanapura     |36054| G LPS BHEEMAPURA               | kannada |1560554| female | tamil         |2| 2nd Pretest     | English        |1|1|1|1|1|1|0|1|1|1|1|1|1| NA          | NA          | NA          
 bangalore rural | hosakote | vagata          |36092| G HPS VAGATA                   | kannada |1562010| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0
 bangalore rural | hosakote | alappanahalli   |36126| G LPS VENKATAPURA              | kannada |1557709| male   | kannada       |2| 2nd Pretest     | English        |0|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1
 bangalore rural | hosakote | beguru          |35888| G HPS E. MUTHASANDRA           | kannada |1557927| male   | telugu        |2| 2nd Pretest     | English        | NA          | NA          |1|1|1|0|0|0|1|1|1|1|0|1|1|1
 bangalore rural | hosakote | beguru          |35886| G HPS KAMBALIPURA              | kannada |1557721| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1| NA          |1|1| NA          | NA          | NA          | NA          | NA          | NA          
 bangalore rural | hosakote | jadigenahalli   |35958| G HPS SOLURU                   | kannada |1562230| male   | kannada       |2| 2nd Pretest     | English        |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
 bangalore rural | hosakote | nandagudi       |36076| G HPS NANDAGUDI                | kannada |1558916| female | kannada       |2| 2nd Pretest     | English        |1|1|0|0|1|1|0|0|1|1|1|1|0|0|1|1
 bangalore rural | hosakote | samethanahalli  |35979| G LPS NAGANAYAKANA KOTE        | kannada |1556966| male   | tamil         |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1
 bangalore rural | hosakote | jadigenahalli   |36107| G LPS BOMMANA BANDE            | kannada |1561881| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|0|0|0|1|0|0|1|0|1|1
 bangalore rural | hosakote | hosakote town   |36019| G KGMS HOSAKOTE                | kannada |1563152| female | kannada       | 2D            | 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddanallala    |36237| GHPS DODDENAHALLI              | kannada |1562120| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|0|0|1|1|1|0|1|1|1|1|1|1|1
 bangalore rural | hosakote | t agrahara      |36244| GHPS GOLLAHALLI                | kannada |1562300| male   | kannada       |2| 2nd Pretest     | English        |1|0|0|0|0|1|1|1|0|0|1|1|0|0|0|0
 bangalore rural | hosakote | thavarekere     |35932| G ULPS YELACHAHALLI            | urdu    |1566380| female | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | shivanapura     |36189| GHPS SHIVANAPURA               | kannada |1558393| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddagattinabbe |36207| GKLPS BISNAHALLI               | kannada |1560010| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | thavarekere     |35941| G LPS GANGAPURA                | kannada |1682502| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddanhulluru   |36199| GLPS CHIKKAHULLUR              | kannada |1559397| female | telugu        |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1| NA          |1|1|1|1|1| NA          |1
 bangalore rural | hosakote | nelavagilu      |35912| G HPS NELAVAGILU               | kannada |1557506| male   | kannada       |2| 2nd Pretest     | English        | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          
 bangalore rural | hosakote | doddanhulluru   |36198| GLPS CHOKKAHALLI               | kannada |1682666| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddanallala    |35950| G HPS UMMALU                   | kannada |1660852| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddanallala    |36235| GHPS DODDANALLALA              | kannada |1694994| female | kannada       |2| 2nd Pretest     | English        |0|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | shivanapura     |36043| G HPS KARAPANAHALLI            | kannada |1558217| female | telugu        |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|0|0|1|0|0|0|0|0
 bangalore rural | hosakote | nelavagilu      |35908| G HPS CHIKKONDAHALLI           | kannada |1558667| male   | telugu        |2| 2nd Pretest     | English        |1|1|1|0|0|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | nandagudi       |36084| G LPS CHOKKASANDRA             | kannada |1560247| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | alappanahalli   |36123| G LPS THIMMASANDRA             | kannada |1557866| female | kannada       |2| 2nd Pretest     | English        | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          
 bangalore rural | hosakote | kalkunte        |36112| G LPS MUTHUKADAHALLI           | kannada |1556895| female | telugu        |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1| NA          | NA          |1
 bangalore rural | hosakote | thavarekere     |35942| G LPS PUJARAMANAHALLI          | kannada |1557217| female | tamil         |2| 2nd Pretest     | English        |1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | bilanarasapura  |35915| G HPS KARAHALLI                | kannada |1562726| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|0|0|1|0|0|1|0|0
 bangalore rural | hosakote | vagata          |36101| G HPS MAKANAHALLI              | kannada |1562080| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|0|0|0|0|0|1|0|1|1|1|0|0|0
 bangalore rural | hosakote | t agrahara      |36244| GHPS GOLLAHALLI                | kannada |1562289| female | kannada       |2| 2nd Pretest     | English        |1|0|1|0|1|1|0|1|1|1|1|1|1|0|0|0
 bangalore rural | hosakote | samethanahalli  |35977| G HPS BHODHANA HOSAHALLI       | kannada |1556844| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|0|0|1|1|1|1|0|0|1|1|1
 bangalore rural | hosakote | alappanahalli   |36131| G HPS KUMBALAHALLI             | kannada |1559021| male   | tamil         |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | beguru          |35888| G HPS E. MUTHASANDRA           | kannada |1557934| female | telugu        |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|0|1|0|1|1|1|0|0|0
 bangalore rural | hosakote | alappanahalli   |36130| G LPS UPPARAHALLI              | kannada |1557469| male   | kannada       |2| 2nd Pretest     | English        | NA          |0|0|1|0|0|0|1|1|1| NA          |1|0| NA          |0|0
 bangalore rural | hosakote | doddanhulluru   |36202| GLPS PILLAGUMPE                | kannada |1559565| male   | telugu        |2| 2nd Pretest     | English        |1|1|1|1|1|0|0|1|1|0|1|1|0|1|0|0
 bangalore rural | hosakote | bendiganahalli  |36030| G LPS CHIKKA ARALAGERE         | kannada |1558511| female | kannada       |2| 2nd Pretest     | English        |1|1|1| NA          | NA          |0|1|1|1|1|1|1|0|0|1|1
 bangalore rural | hosakote | thavarekere     |35936| G HPS THAVAREKERE              | kannada |1607605| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | devanagundi     |35991| G HPS D. HOSAHALLI             | kannada |1568839| female | kannada       |2| 2nd Pretest     | English        |1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddanallala    |35944| G HPS CHIKKANALLALA            | kannada |1613768| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|0|1|1|1| NA          | NA          | NA          |1|0|1|1|0|0
 bangalore rural | hosakote | beguru          |35902| G HPS MALLIMAKANAPURA          | kannada |1559069| male   | telugu        |2| 2nd Pretest     | English        |1|1|0|1|1|1|1|1|0|0|1|1|1|0|0|1
 bangalore rural | hosakote | mugbala         |35943| G LPS CHINANDAHALLI            | kannada |1565000| female | kannada       |2| 2nd Pretest     | English        |1|1|1|0|0|1|1|0|0|0|0|0|1|0|0|0
 bangalore rural | hosakote | beguru          |35888| G HPS E. MUTHASANDRA           | kannada |1557936| female | telugu        |2| 2nd Pretest     | English        |1|1|1|0|0|1|1|1|1|0|0| NA          | NA          |0|0|0
 bangalore rural | hosakote | samethanahalli  |35976| G HPS SAMETHANAHALLI           | kannada |1688912| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | devanagundi     |35988| G LPS LINGADHEELAMALLASANDRA   | kannada |1660171| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | nandagudi       |36081| G HPS N.HOSAHALLI              | kannada |1685437| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | beguru          |35888| G HPS E. MUTHASANDRA           | kannada |1682234| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|0|0|1|1|1|0|1|1|0|0|1|1|1
 bangalore rural | hosakote | thavarekere     |35936| G HPS THAVAREKERE              | kannada |1557102| male   | telugu        | 2A            | 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | nelavagilu      |35918| G LPS MUDDANAHALLI             | kannada |1560178| male   | telugu        |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddanhulluru   |36214| GLPS CHIKKA NALLURAHALLI       | kannada |1560657| male   | telugu        |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1| NA          |1|1|1|1| NA          | NA          | NA          
 bangalore rural | hosakote | vagata          |36105| G HPS HONACHANAHALLI           | kannada |1561997| male   | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | alappanahalli   |36132| G LPS CHOWLU THOTA             | kannada |1682240| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | devanagundi     |35999| G UHPS MEDIMALLASADNRA         | urdu    |1660835| female | urdu          |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | beguru          |35902| G HPS MALLIMAKANAPURA          | kannada |1559072| female | tamil         |2| 2nd Pretest     | English        |1|0|0|1|1|0|0|1|0|1|1|1|1|1|1|0
 bangalore rural | hosakote | shivanapura     |36189| GHPS SHIVANAPURA               | kannada |1558371| female | kannada       |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0
 bangalore rural | hosakote | nandagudi       |36084| G LPS CHOKKASANDRA             | kannada |1560257| female | telugu        |2| 2nd Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0
