DIST|BLK|CLUST|SCODE|SNAME|MOI|STUID|CSEX|CLANG|CLASS|ASSMNTNAME|PROGNAME|1| 2a       | 2b       | 3a       | 3b       | 4a       | 4b       | 5a       | 5b       | 5c       |6| 7a       | 7b       | 8a       | 8b       | 8c       | 9a       | 9b       | 9c       | 9d       | 10a      | 10b      | 10c      
 bangalore rural | hosakote | alappanahalli   |36132| G LPS CHOWLU THOTA             | kannada |1552804| female | tamil         |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36024| G UHPS KHAJI MAKHAN            | urdu    |1558135| male   | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1
 bangalore rural | hosakote | alappanahalli   |36121| G HPS KAMMASANDRA              | kannada |1660262| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1| NA          | NA          | NA          | NA          |1|1|1
 bangalore rural | hosakote | shivanapura     |36041| G LPS KORADAHALLI              | kannada |1557210| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|0|0|0|0|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | bendiganahalli  |36026| G LPS THENEYURU                | kannada |1561863| male   | kannada       |4| 4th Pretest     | English        |1|0|0|0|0| NA          | NA          |0|0|0|0| NA          | NA          |1|1|1|1|0|1|0|1|1|1
 bangalore rural | hosakote | alappanahalli   |36129| G HPS ALAPPANAHALLI            | kannada |1557839| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1| NA          | NA          |1|1|1|1|0|1|1|1|1|1
 bangalore rural | hosakote | bilanarasapura  |36230| GLPS OBALAHALLI                | kannada |1561566| male   | telugu        |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36024| G UHPS KHAJI MAKHAN            | urdu    |1558158| male   | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|0|1|0|1|1|1|0|1|1|1|1|0|1|0|1|1|1|1
 bangalore rural | hosakote | devanagundi     |35997| G LPS YADAGONDANAHALLI         | kannada |1660875| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|0|1|0|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | thavarekere     |35953| G LPS YELACHAMANAHALLI         | kannada |1558892| female | telugu        |4| 4th Pretest     | English        |1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|0|0|0|0|1|1|1
 bangalore rural | hosakote | doddanhulluru   |36219| GHPS DODDAHULLUR               | kannada |1560832| male   | telugu        |4| 4th Pretest     | English        | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          
 bangalore rural | hosakote | doddagattinabbe |36211| GKLPS BHAKTARAHALLI            | kannada |1560543| male   | kannada       |4| 4th Pretest     | English        |1|0|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1
 bangalore rural | hosakote | t agrahara      |36246| GHPS DODDARALAGERE             | kannada |1562363| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | thavarekere     |35941| G LPS GANGAPURA                | kannada |1566316| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|0|1|1|1|0|1|1|1|1|0|0|1|1|1|1
 bangalore rural | hosakote | vagata          |36092| G HPS VAGATA                   | kannada |1660792| female | kannada       |4| 4th Pretest     | English        |1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0
 bangalore rural | hosakote | mugbala         |36206| GHPS KOMBALIGANAHALLI          | kannada |1559972| female | telugu        |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|0|1|1|1
 bangalore rural | hosakote | kalkunte        |36115| G HPS BAGURU                   | kannada |1561321| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|0|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | samethanahalli  |35974| G HPS NADUVATTI                | kannada |1559856| female | kannada       |4| 4th Pretest     | English        |1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | devanagundi     |35996| G UHPS MUTHKURU                | urdu    |1564471| male   | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|0|1|1|1
 bangalore rural | hosakote | kalkunte        |36116| G HPS GUNDURU                  | kannada |1682227| female | kannada       |4| 4th Pretest     | English        |1|1|1|0|1|1|1|1|1|1|0|1|0|1|1|1|0|1|1|1|1|1|1
 bangalore rural | hosakote | vagata          |36104| G HPS KHAJI HOSAHALLI          | kannada |1564780| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddanallala    |36247| GLPS INJANAHALLI               | kannada |1562375| female | telugu        |4| 4th Pretest     | English        |1|1|1|1|1|0|0|1|1|1|0|0|0|1|1|1|0|0|0|0|1|1|1
 bangalore rural | hosakote | doddagattinabbe |36007| G LPS S. GUTTAHALLI            | kannada |1562857| female | kannada       |4| 4th Pretest     | English        |1|1|1|0|1|1| NA          |1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | shivanapura     |36050| G LPS CT GOLLAHALLI            | kannada |1557999| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddagattinabbe |36227| GHPS KANNURHALLI               | kannada |1561476| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|0|0|0| NA          | NA          |0|0|0|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | shivanapura     |36189| GHPS SHIVANAPURA               | kannada |1558459| male   | tamil         |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | vagata          |36088| G MPS THARABAHALLI             | kannada |1560407| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | beguru          |35893| G LPS BAGALURU                 | kannada |1560284| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | bilanarasapura  |35915| G HPS KARAHALLI                | kannada |1562785| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|1|1| NA          | NA          |1|1|1|1
 bangalore rural | hosakote | jadigenahalli   |35963| G LPS GONAKANAHALLI            | kannada |1682728| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | samethanahalli  |35977| G HPS BHODHANA HOSAHALLI       | kannada |1556876| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddanhulluru   |36195|         GHPS Doddanallurahalli | kannada |1561095| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|0| NA          |1| NA          |1|0| NA          | NA          |0|0|0|0| NA          | NA          | NA          |0|0|0
 bangalore rural | hosakote | samethanahalli  |35983| G HPS MUTHASANDRA              | kannada |1552681| male   | telugu        |4| 4th Pretest     | English        |1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36019| G KGMS HOSAKOTE                | kannada |1563132| female | kannada       | 4C            | 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | thavarekere     |36273| GLPS BANDAHALLI                | kannada |1645472| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | shivanapura     |36189| GHPS SHIVANAPURA               | kannada |1558456| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|0|1|0|1|1|1
 bangalore rural | hosakote | beguru          |35886| G HPS KAMBALIPURA              | kannada |1557768| female | kannada       |4| 4th Pretest     | English        |1|1|1|1| NA          |0| NA          |1|0|0|0| NA          | NA          |1|1|1| NA          | NA          | NA          | NA          |1|1|1
 bangalore rural | hosakote | jadigenahalli   |36089| G UHPS KATTIGENAHALLI          | urdu    |1563064| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|0|0|1|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | samethanahalli  |35974| G HPS NADUVATTI                | kannada |1559847| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | jadigenahalli   |36107| G LPS BOMMANA BANDE            | kannada |1561893| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | jadigenahalli   |35969| G HPS KB HOSAHALLI             | kannada |1562222| male   | kannada       |4| 4th Pretest     | English        |1|1|0|0|0|0|0|0|1|1|0|0|0|1|1|1|0|0|0|0|1|1|1
 bangalore rural | hosakote | alappanahalli   |36124| G HPS SONNAHALLIPURA           | kannada |1557791| female | kannada       |4| 4th Pretest     | English        |1|0|0| NA          | NA          | NA          | NA          | NA          |1| NA          |0|1|1|1|1|1|0| NA          |0| NA          |0|0|0
 bangalore rural | hosakote | hosakote town   |36023| G UHPS HOSAKOTE                | urdu    |1563211| male   | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | jadigenahalli   |35965| G LPS BELAMANGALA              | kannada |1562174| female | kannada       |4| 4th Pretest     | English        |1|1|1|0|0|0|1|1|1|1|0|0|0|1|1|1|1|0|1|0|1|1|1
 bangalore rural | hosakote | hosakote town   |36019| G KGMS HOSAKOTE                | kannada |1682810| male   | urdu          | 4B            | 4th Pretest     | English        |1|1|1|1|1|0|1|1|1|1|1| NA          |1|1|1|1|1|0|1|1|1|1|1
 bangalore rural | hosakote | kalkunte        |36118| G LPS MARANAGERE               | kannada |1566504| female | telugu        |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|1|1|1|1
 bangalore rural | hosakote | samethanahalli  |35975| G HPS THIRUMALA SHETTIHALLI    | kannada |1559917| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | samethanahalli  |35977| G HPS BHODHANA HOSAHALLI       | kannada |1556880| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1
 bangalore rural | hosakote | vagata          |36092| G HPS VAGATA                   | kannada |1660787| female | kannada       |4| 4th Pretest     | English        |1|1|0|0|0|0|0|1|0|1|0|1|0|1|1|1| NA          | NA          | NA          | NA          |0|0|0
 bangalore rural | hosakote | mugbala         |36193| GHPS Chikkanahalli             | kannada |1560759| male   | kannada       |4| 4th Pretest     | English        |1|1|1| NA          |0|0|1|1|1| NA          |1|0|1|1|1|1|1|0|1|0|1|1|1
 bangalore rural | hosakote | jadigenahalli   |35970| G LPS GOVINDAPURA              | kannada |1560603| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|0|0|0|1|1|0|0|0|1|1|1|1|0|0|1|1|1|1
 bangalore rural | hosakote | t agrahara      |36240| GHPS T AGRAHARA                | kannada |1562272| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | sulibele        |36141| G ULPS JANATHA COLONY          | urdu    |1558535| female | urdu          |4| 4th Pretest     | English        |1|1|0|1|1|0|1|1|0|1|0|1|1|1|0|1|1|1|1|1|0|0|0
 bangalore rural | hosakote | mugbala         |35945| G LPS DABBAGUNTAHALLI          | kannada |1566596| female | kannada       |4| 4th Pretest     | English        |1|0|1|0|0|0|0|0|1|0|0|0|0|1|1|1|0|0|1|0|1|1|1
 bangalore rural | hosakote | hosakote town   |36022| G HPS DANDUPALYA               | kannada |1557337| female | telugu        |4| 4th Pretest     | English        |1|1|1|1|1|1|1|0|1|1|1|1|0|1|1|1|1|0|1|1|1|1|1
 bangalore rural | hosakote | kalkunte        |36111| G LPS AREHALLI                 | kannada |1557006| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | thavarekere     |35936| G HPS THAVAREKERE              | kannada |1607654| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|0|1|1|0|0|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | mugbala         |35945| G LPS DABBAGUNTAHALLI          | kannada |1566589| male   | kannada       |4| 4th Pretest     | English        | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          | AB          
 bangalore rural | hosakote | kalkunte        |36110| G HPS KALKUNTE AGRAHARA        | kannada |1609190| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | kalkunte        |36115| G HPS BAGURU                   | kannada |1561340| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | doddanallala    |36235| GHPS DODDANALLALA              | kannada |1562074| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|0|1|0|1|1|0| NA          | NA          |1|1|1| NA          |1|1|1|1|1|1
 bangalore rural | hosakote | samethanahalli  |35972| G HPS MALLASANDRA              | kannada |1556946| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1
 bangalore rural | hosakote | doddanallala    |36237| GHPS DODDENAHALLI              | kannada |1562148| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | samethanahalli  |35984| G LPS BELLI KERE               | kannada |1559494| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|0|1|1|1|1|1|1
 bangalore rural | hosakote | thavarekere     |35932| G ULPS YELACHAHALLI            | urdu    |1566427| male   | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|0|0|0|1|1|0|1|0|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | nelavagilu      |36072| G HPS HINDIGANALA              | kannada |1562761| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36019| G KGMS HOSAKOTE                | kannada |1559655| female | telugu        | 4B            | 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1
 bangalore rural | hosakote | thavarekere     |35934| G LPS MANCHAPPANAHALLI         | kannada |1558744| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|0|1|1|1|1|1
 bangalore rural | hosakote | shivanapura     |36189| GHPS SHIVANAPURA               | kannada |1683266| male   | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | beguru          |35885| G LPS M.SATHYAVARA             | kannada |1559712| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|0|1|1|1|1|0|1| NA          |1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | bilanarasapura  |36194|         GLKPS Bilanarasapura   | kannada |1561811| male   | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | thavarekere     |36273| GLPS BANDAHALLI                | kannada |1660200| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | mugbala         |36061| G LPS ATTURU                   | kannada |1561875| female | telugu        |4| 4th Pretest     | English        |1|0|1|0|1|0|0|1|1|0|1|0|0|1|1|1|1|0|1|1|1|1|1
 bangalore rural | hosakote | alappanahalli   |36131| G HPS KUMBALAHALLI             | kannada |1559060| female | tamil         |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | jadigenahalli   |36297| GKHPS KATTIGENAHALLI           | kannada |1622981| male   | urdu          |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|0|1|1|1
 bangalore rural | hosakote | samethanahalli  |35975| G HPS THIRUMALA SHETTIHALLI    | kannada |1559904| female | kannada       |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
 bangalore rural | hosakote | hosakote town   |36019| G KGMS HOSAKOTE                | kannada |1660327| female | urdu          | 4D            | 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|0|0|0|1|1|1|1|0|1|1|1|1|1
 bangalore rural | hosakote | bilanarasapura  |36230| GLPS OBALAHALLI                | kannada |1561561| female | telugu        |4| 4th Pretest     | English        |1|1|1|1|1|1|1|1|1|1|0|0|0| NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          | NA          
