School_code|School_name|District_name
29301004905|AMOGHA ENGLISH MED. HIGH SCHOOL, RAIBAG|CHIKKODI                                          
29301004906|VIVEKANANDA HIGH SCHOOL, RAIBAG|CHIKKODI                                          
29301004907|SOU K.M.PATIL H.S RAIBAG|CHIKKODI                                          
29301004908|SHRI SATISHANNA JARKIHOLI H.S RAIBAG|CHIKKODI                                          
29301004910|ANANDIBAI GIRLS H.S RAIBAG|CHIKKODI                                          
29301004911|NEW COMPOSITE PU COLLEGE, RAIBAG (PUC)|CHIKKODI                                          
29301004912|GOVT. PU COLLEGE, RAIBAG (PUC)|CHIKKODI                                          
29301004913|AMOGH PU COLLEGE, RAIBAG (PUC)|CHIKKODI                                          
29301004914|KLES PU COLLEGE, RAIBAG (PUC)|CHIKKODI                                          
29301004915|RV COMP PU COLLEGE, RAYA SUGAR RD, RAIBAG (PUC|CHIKKODI                                          
29301004916|RVR HIGH SCHOOL RAIBAG|CHIKKODI                                          
29301004917|CHANDRAPRABHA HS RAIBAG|CHIKKODI                                          
29301004918|MAHAVEER ENG MED HS RAIBAG|CHIKKODI                                          
29301004919|ADARSH KANNADA MED HS RAIBAG|CHIKKODI                                          
29301005001|B.M.HIGH SCHOOL, SAVADATTI|CHIKKODI                                          
29301005002|SHRI MAHANT HIGH SCHOOL, SAVADATTI|CHIKKODI                                          
29301005003|ADARSH INDEPENDENT PU COLLEGE, BHAVAN SOUDATTI (PUC)|CHIKKODI                                          
29301005004|ANNAPPA KHEMALAPURE HS SOUNDATTI|CHIKKODI                                          
29301005101|GOVT, HS SAVASUDDI|CHIKKODI                                          
29301005201|GOVT H.S SUTATTI|CHIKKODI                                          
29301005202|SHRI S V KSHEERASAGAR HS SUTTATI CROSS|CHIKKODI                                          
29301005301|GOVT. HS HALSHIRAGUR|CHIKKODI                                          
29301005302|GOVT, HS SHIRAGUR|CHIKKODI                                          
29301005901|GOVT., UHS KUDACHI (RURAL)|CHIKKODI                                          
29301005902|JUNEDIYA HIGH SCHOOL KUDACHI|CHIKKODI                                          
29301005903|NEW HIGH SCHOOL, KUDACHI|CHIKKODI                                          
29301005904|B. SHANKARNAND PU COLLEGE, KUDACHI (PUC)|CHIKKODI                                          
29301005905|SMG ARTS & COMMERCE PU COLLEGE, KUDACHI (PUC)|CHIKKODI                                          
29301005906|JUNEDIYA SHIKSHAN SOCIETY GIRLS PU COLLEGE, KUDACHI (PUC)|CHIKKODI                                          
29301300101|MALLIKARJUN V.KAGAWAD.|CHIKKODI                                          
29301300102|AVS TRUST HIGH SCHOOL|CHIKKODI                                          
29301300201|KRES COMP JR CO HIGH SECTION AINAPUR|CHIKKODI                                          
29301300202|P.V.S KAN MED.H.S,AINAPUR|CHIKKODI                                          
29301300203|SHANTI SAGAR VID.ENG MED SCHOOL,AINAPUR|CHIKKODI                                          
29301300204|KRES KAN MED H.S,AINAPUR|CHIKKODI                                          
29301300301|K.S.S HIGH SCHOOL JUGUL.|CHIKKODI                                          
29301300601|NEW HIGH SCHOOL,KEMPWAD|CHIKKODI                                          
29301300701|SHRI CHATRAPATI SHIVAJI VID,KRISHNA KITTUR|CHIKKODI                                          
29301300702|SHRI LAXMI DEVI KAN HIGH SCHOOL,KRISHNA KITTUR|CHIKKODI                                          
29301300801|M.M.HIGH SCHOOL LOKUR|CHIKKODI                                          
29301300901|M.R.M.GOVT H.S,MANGSULI|CHIKKODI                                          
29301301001|S.S.HIGH SCHOOL MOLE.|CHIKKODI                                          
29301301002|AMOGH SIDDA HIGH SCHOOL MOLE|CHIKKODI                                          
29301301101|MOLAWAD H.S.MOLAWAD|CHIKKODI                                          
29301301401|SANMATI VIDYALAY SHEDABAL|CHIKKODI                                          
29301301402|ACHARYA SUBALSAGAR PROUDH VID MANDIR,SHEDBAL|CHIKKODI                                          
29301301403|VIDYANAND HIGH SCHOOL SHEDBAL|CHIKKODI                                          
29301301501|GOVT HIGH SCHOOL SHIRAGUPPI|CHIKKODI                                          
29301301502|SIDDESHWAR V SHIRAGUPPI|CHIKKODI                                          
29301301503|SWAMI VIVEKANAND ENG MED H.S,SHIRGUPPI|CHIKKODI                                          
29301301504|ARIHANT SHIKSHAN SAMITI KAN MED H.S,SHIRAGUPPI|CHIKKODI                                          
29301301601|MAHATMA PHULE VID,SHINAL|CHIKKODI                                          
29301301801|PADMAVATI VIDYALAY UGAR B.K|CHIKKODI                                          
29301301802|SHRI P.A.PATIL H.S,UGAR B.K|CHIKKODI                                          
29301301803|JAI JINENDRA KAN H.S,UGAR B.K|CHIKKODI                                          
29301301901|GOVT HIGH SCHOOL UGAR KH|CHIKKODI                                          
29301301902|SHRI HARI VIDAYLAY UGAR KH.|CHIKKODI                                          
29301301903|SHRI HARI VID ENG MED H.S,UGAR KH|CHIKKODI                                          
29301301904|MAHALXMI VIDYAVARDHAK SANGAD ENG. MEDIUM HS UGAR KHURD|CHIKKODI                                          
29301301905|JSMT HIGH SCHOOL UGAR KH|CHIKKODI                                          
29301301906|PEOPLE ENG MEDIUM HIGH SCHOOL UGAR KH|CHIKKODI                                          
29301302001|P.E.M.T.PROUDH SHALE KUNJAVAN,KUSANAL|CHIKKODI                                          
29301400201|SDP HIGH SCHOOL, ARABHAVIMATH.|CHIKKODI                                          
29301400401|GOVT,HS AWARADI|CHIKKODI                                          
29301400801|GOVT CO P.U. COLLEGE BALOBAL.|CHIKKODI                                          
29301401001|SHRI V.V.D.GOVT HS, BETAGERI.|CHIKKODI                                          
29301401601|DV COMP. PUC, DHARMATTI|CHIKKODI                                          
29301401602|SHRI SHANTISAGAR HS.PATAGUNDI|CHIKKODI                                          
29301401801|GOVT, HS DURDUNDI|CHIKKODI                                          
29301402001|GOVT, HS GOSBAL|CHIKKODI                                          
29301402501|B K M HIGH SCHOOL, HALLUR|CHIKKODI                                          
29301402801|GOVT, HS HUNASHYAL.(P.G)|CHIKKODI                                          
29301402901|GOVT,HS HUNASHYAL.(P.Y)|CHIKKODI                                          
29301403001|GOVT, HS JOKANATTI.|CHIKKODI                                          
29301403301|PANDIT  JAWAHARALAL NEHRU, HIGH SCHOOL, KALLOLI|CHIKKODI                                          
29301403302|S.R.E.S. HS KALLOLI.|CHIKKODI                                          
29301403303|SHRI BASAVESHWAR, HS KALLOLI.|CHIKKODI                                          
29301403304|SHRI M DESAI RES HS KALLOLI|CHIKKODI                                          
29301403801|AD HIGH SCHOOL, KOUKALAGI|CHIKKODI                                          
29301403802|GOVT, HS KOUJALAGI.|CHIKKODI                                          
29301403803|JNANA JYOTHI KANNADA HS KOUJALAGI|CHIKKODI                                          
29301403804|SHRI M DESAI RES HS KOUJALGI|CHIKKODI                                          
29301403901|KELKAR HIGH SCHOOL, KULKOG|CHIKKODI                                          
29301404201|ORIENTAL ENGLISH MEDIUM SCHOOL,GHATAPRABHA|CHIKKODI                                          
29301404202|GOVT, HS MALLAPUR.(P.G)|CHIKKODI                                          
29301404203|SHRI K R HUKKERI HS MALLAPUR PG|CHIKKODI                                          
29301404204|SHRI K R HUKKERI HS(ENG MEDIUM) MALLAPUR PG|CHIKKODI                                          
29301404205|SHRI M DESAI RES HS MALLAPUR PG|CHIKKODI                                          
29301404401|GOVT, HS MELAVANKI|CHIKKODI                                          
29301404502|SSRPU COLLEGE , MUDALGI|CHIKKODI                                          
29301404503|V.B.S.M ENG.MED.SCHOOL A/P-MUDALGI,|CHIKKODI                                          
29301404504|GOVT,HS GURLAPUR.|CHIKKODI                                          
29301404505|SHRI. K.H.SONAWALIKAR GOVT COMP, HS MUDALAGI|CHIKKODI                                          
29301404506|GOVT, URDU HS, MUDALGI.|CHIKKODI                                          
29301404507|SMT UMABAI HS MUDALGI|CHIKKODI                                          
29301404701|SHRI MAHALAXMI HS MUSAGUPPI.|CHIKKODI                                          
29301404702|GOVT, HS MUSAGUPPI.|CHIKKODI                                          
29301404802|SHRI DUNDAPPA LAXMAN BABLI HS, NAGANUR|CHIKKODI                                          
29301404803|CHAITANYA ASHRAM HS NAGANUR.|CHIKKODI                                          
29301404804|SHRI MAHALINGESHWAR HS NAGANUR.|CHIKKODI                                          
29301404805|GOVT,P.U.COLLEGE NAGANUR.|CHIKKODI                                          
29301404806|CHITANAY ENG HS NAGNUR|CHIKKODI                                          
29301404901|GOVT. HIGHSCHOOL NALLANATTI|CHIKKODI                                          
29301405001|GOVT. HIGH SCHOOLS PAMALADINNI|CHIKKODI                                          
29301405402|GOVT, COMP. HS RAJAPUR.|CHIKKODI                                          
29301405601|DR. AMBEDKAR SMATA SHIKSHAN SAMITI, SHINDIKURBET|CHIKKODI                                          
29301405602|GOVT, COMPOSIT HS SINDIKURBET.|CHIKKODI                                          
29301405701|GOVT, COMPOSIT HS KHANATTI|CHIKKODI                                          
29301405702|GOVT, HS, SHIVANUPUR(H)|CHIKKODI                                          
29301405802|SHRI, B.V.N. GOVT, HS SUNADOLI|CHIKKODI                                          
29301405803|GOVT, HS,. HONAKUPPI|CHIKKODI                                          
29301405901|GOVT, HS. TALAKATNAL|CHIKKODI                                          
29301406301|N.R.R.S.TUKKANATTI|CHIKKODI                                          
29301406401|GOVT, HS UDAGATTI|CHIKKODI                                          
29301406601|GOVT, P.U.COLLEGE WADERHATTI|CHIKKODI                                          
29301406602|SHRI PANCHSIDDESHWAR HS WADERHATTI|CHIKKODI                                          
29301406701|GNS COMP, PU COLLEGE, YADAWAD|CHIKKODI                                          
29301406702|GOVT, HS, KOPADATTI.|CHIKKODI                                          
29301406703|SHRI M DESAI RES HS YADWAD|CHIKKODI                                          
29301407301|NAYAK STUDENT FEDERATION HS, KULAGOD|CHIKKODI                                          
29310300101|GCHS GIRLS HOLAVANAHALLI|MADHUGIRI                                         
29310300102|GCHS HOLAVANAHALLI|MADHUGIRI                                         
29310300103|GOVT INDIPENDENT PU COLLEGE HOLAVANAHALLI|MADHUGIRI                                         
29310300104|SRI MORARJI DESAI MODEL RESIDENTIAL SCHOOL REDDY KATTE (BARE) HOLAVANAHALLY (POST) KORATAGERE TQ|MADHUGIRI                                         
29310300802|GHS KODLAHALLI|MADHUGIRI                                         
29310301901|GCHS VADDAGERE|MADHUGIRI                                         
29310302701|GCHS AKKIRAMPURA|MADHUGIRI                                         
29310303201|GHS B.D PURA|MADHUGIRI                                         
29310303202|GOVT COMPOSIT PU COLLEGE B.D.PURA|MADHUGIRI                                         
29310303901|VANI VIDHYASAMITHI HIGH SCHOOL TEETHA|MADHUGIRI                                         
29310303902|GOVT INDIPENDENT PU COLLEGE THEETHA|MADHUGIRI                                         
29310305801|GCHS ARASAPURA|MADHUGIRI                                         
29310306501|GCHS GODRAHALLI|MADHUGIRI                                         
29310307001|SRI RANGANATHA RESIDENCIAL HIGH SCHOOL BYRENAHALLY|MADHUGIRI                                         
