 district |   block   |       cluster       | school_code |           school_name            |  assessment_name  | start_date |  end_date  | question_seq |                                                                  question                                                                   | answerscore 
 gadag    | mundaragi | mundaragi urdu      |36898| GLPUS EKLASPUR                   | School Assessment | 2013-06-06 | 2014-05-30 |120| 31.Class7-Girls-Total                                                                                                                       |0
 gadag    | mundaragi | mundaragi urdu      |36898| GLPUS EKLASPUR                   | School Assessment | 2013-06-06 | 2014-05-30 |121| 31.Class7-Boys-Total                                                                                                                        |0
 gadag    | mundaragi | petalur             |36829| GLPS PETALUR(DPEP)               | School Assessment | 2013-06-06 | 2014-05-30 |1| 3. School Building (Own=1, Rented=2, others (specify) =3)                                                                                   |1
 gadag    | mundaragi | petalur             |36829| GLPS PETALUR(DPEP)               | School Assessment | 2013-06-06 | 2014-05-30 |2| 4. School Building (Pakka=1, Semi pakka=2, Kachcha = 3, Other (specify) =4                                                                  |1
 gadag    | mundaragi | petalur             |36829| GLPS PETALUR(DPEP)               | School Assessment | 2013-06-06 | 2014-05-30 |3| 6. Number of Classrooms in school building: (specify the rooms)                                                                             |3
 gadag    | mundaragi | petalur             |36829| GLPS PETALUR(DPEP)               | School Assessment | 2013-06-06 | 2014-05-30 |4| 7. Is there separate ring for each period/class  (Yes=1,No=2)                                                                               |2
 gadag    | mundaragi | petalur             |36829| GLPS PETALUR(DPEP)               | School Assessment | 2013-06-06 | 2014-05-30 |5| 8. Is there electricity connection in the school? (Yes=1,No=2)                                                                              |1
 gadag    | mundaragi | petalur             |36829| GLPS PETALUR(DPEP)               | School Assessment | 2013-06-06 | 2014-05-30 |6| 9. Number of teachers (including HM) –Sanctioned                                                                                            |3
 gadag    | mundaragi | petalur             |36829| GLPS PETALUR(DPEP)               | School Assessment | 2013-06-06 | 2014-05-30 |7| 10. Number of teachers(including HM) –working                                                                                               |2
 gadag    | mundaragi | petalur             |36829| GLPS PETALUR(DPEP)               | School Assessment | 2013-06-06 | 2014-05-30 |8| 11. Number of teachers(including HM) –Present on the day of data collection                                                                 |2
 gadag    | mundaragi | petalur             |36829| GLPS PETALUR(DPEP)               | School Assessment | 2013-06-06 | 2014-05-30 |9| 12. Does HM present on the day of data collection? (1=Yes, 2=No)                                                                            |2
 gadag    | mundaragi | petalur             |36829| GLPS PETALUR(DPEP)               | School Assessment | 2013-06-06 | 2014-05-30 |10| 13. Number of female teachers(including HM)-actually working                                                                                |2
 gadag    | mundaragi | petalur             |36829| GLPS PETALUR(DPEP)               | School Assessment | 2013-06-06 | 2014-05-30 |11| 14. Number of school working days (As per school record from 2011 – till today)                                                             |398
 gadag    | mundaragi | petalur             |36829| GLPS PETALUR(DPEP)               | School Assessment | 2013-06-06 | 2014-05-30 |12| 15. Does school has boundary/compound wall (Yes=1,No=2)                                                                                     |2
 gadag    | mundaragi | petalur             |36829| GLPS PETALUR(DPEP)               | School Assessment | 2013-06-06 | 2014-05-30 |13| 16. Is there a Mid –Day Meal scheme in the school? (Yes=1,No=2)                                                                             |1
